Protein_A	Protein_B	BioPlex_293T	BioPlex_HCT116	BioID_2018_2021	Mentha_20210802	HIunion	HIPPIE	recY2H_human	OpenCell	Corum	RBP_both	RBP_IP	RBP_SEC	Support_count	Uniprot_A	Uniprot_B
ARMC6	CCT7	0	0	0	1	0	1	0	0	0	0	0	0	2	Q6NXE6	Q99832
ARMC6	FUS	0	0	0	1	0	1	0	0	0	0	0	0	2	Q6NXE6	P35637
ARMC8	RANBP9	1	1	0	1	0	1	0	1	1	0	0	0	6	Q8IUR7	Q96S59
ARPC4	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P59998	P49736
ARPC4	PPP2CA	0	0	0	1	0	1	0	0	0	0	0	0	2	P59998	P67775
ARRB2	DYNC1H1	0	0	0	1	0	1	0	0	0	0	0	0	2	P32121	Q14204
ASH2L	RUVBL2	0	0	0	0	0	0	0	0	0	0	0	1	1	Q9UBL3	Q9Y230
ATAD3A	COPB1	0	0	0	1	0	1	0	0	0	0	0	0	2	Q9NVI7	P53618
ATAD3A	DLST	0	0	0	1	0	1	0	0	0	0	0	0	2	Q9NVI7	P36957
ATAD3A	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q9NVI7	P49736
ATG3	RPL23	0	0	0	0	0	1	0	0	0	0	0	0	1	Q9NT62	P62829
ATG4B	EIF3A	0	0	0	0	0	0	0	1	0	0	0	0	1	Q9Y4P1	Q14152
ATG4B	RPL23	0	0	0	0	0	0	0	1	0	0	0	0	1	Q9Y4P1	P62829
ATP1A1	CCT7	0	0	0	1	0	1	0	0	0	0	0	0	2	P05023	Q99832
ATP1A1	DLD	0	0	0	0	0	1	0	0	0	0	0	0	1	P05023	P09622
ATP1A1	DLST	0	0	0	0	0	1	0	0	0	0	0	0	1	P05023	P36957
ATP1A2	CCT7	0	0	0	1	0	1	0	0	0	0	0	0	2	P50993	Q99832
ATP1B3	DLD	0	0	0	1	0	1	0	0	0	0	0	0	2	P54709	P09622
ATP5J2	MCM2	0	0	0	1	0	0	0	0	0	0	0	0	1	P56134	P49736
ATP5O	DLST	0	0	0	1	0	0	0	0	0	0	0	0	1	P48047	P36957
ATP6V0C	PSMA3	0	0	0	1	1	1	0	0	0	0	0	0	3	P27449	P25788
ATP6V0D1	EIF3A	0	0	0	0	0	1	0	0	0	0	0	0	1	P61421	Q14152
ATP6V1D	PPP2CA	0	0	0	1	0	1	0	0	0	0	0	0	2	Q9Y5K8	P67775
ATXN2L	CPSF4	0	0	0	0	0	0	0	0	0	0	0	1	1	Q8WWM7	O95639
ATXN2L	DLST	0	0	0	0	0	0	0	0	0	0	0	1	1	Q8WWM7	P36957
ATXN2L	FUS	0	0	0	1	0	1	0	0	0	0	1	0	3	Q8WWM7	P35637
AURKB	DCTN1	0	0	0	1	0	1	0	0	0	0	0	0	2	Q96GD4	Q14203
AURKB	PPP2CA	0	0	0	1	0	1	0	0	0	0	0	0	2	Q96GD4	P67775
AURKB	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	Q96GD4	P25788
AURKB	SMARCC1	0	0	0	1	0	1	0	0	0	0	0	0	2	Q96GD4	Q92922
BABAM1	CSTF2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q9NWV8	P33240
BAG3	CCT7	0	0	0	1	0	1	0	0	0	0	0	0	2	O95817	Q99832
BAG3	PPP2CA	0	0	0	1	0	1	0	0	0	0	0	0	2	O95817	P67775
BAG3	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	O95817	P25788
BAG3	RUVBL2	0	0	0	1	0	1	0	0	0	0	0	0	2	O95817	Q9Y230
BAG6	CSTF2	0	0	0	1	0	1	0	0	0	0	0	0	2	P46379	P33240
BAG6	DYNC1H1	0	0	0	0	0	0	0	1	0	0	0	0	1	P46379	Q14204
BANF1	DLD	0	0	0	0	0	1	0	0	0	0	0	1	2	O75531	P09622
BANF1	EXOSC10	0	0	0	0	0	0	0	0	0	0	0	1	1	O75531	Q01780
BCAS2	CPSF4	0	0	0	0	0	0	1	0	0	0	0	0	1	O75934	O95639
BCAS2	DYNC1H1	0	0	0	0	0	0	0	0	1	0	0	0	1	O75934	Q14204
BCAS2	FUS	0	0	0	0	0	0	0	0	1	0	0	0	1	O75934	P35637
BCAS2	RUVBL2	0	0	0	0	0	0	0	0	1	0	0	0	1	O75934	Q9Y230
BCAS2	SMARCC1	0	0	0	0	0	0	0	0	1	0	0	0	1	O75934	Q92922
BCCIP	RPL23	1	0	0	1	1	1	0	0	0	0	0	0	4	Q9P287	P62829
BCL7A	SMARCC1	1	1	0	1	0	1	0	0	1	0	0	0	5	Q4VC05	Q92922
BCL7C	SMARCC1	1	1	0	1	0	1	0	0	1	0	0	0	5	Q8WUZ0	Q92922
BCLAF1	DLD	0	0	0	1	0	1	0	0	0	0	0	0	2	Q9NYF8	P09622
BCS1L	FUS	0	0	0	1	0	1	0	0	0	0	0	0	2	Q9Y276	P35637
BLMH	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q13867	P49736
BOP1	DLST	0	0	0	0	0	0	0	0	0	0	0	1	1	Q14137	P36957
BOP1	EXOSC10	0	0	0	0	0	0	0	0	0	0	0	1	1	Q14137	Q01780
BOP1	RPL23A	0	0	0	0	0	0	0	0	0	0	0	1	1	Q14137	P62750
BRCC3	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	P46736	P49736
BRD4	RPL23A	0	0	0	0	0	0	0	0	0	0	0	1	1	O60885	P62750
BRD7	DLST	0	0	0	1	0	1	0	0	0	0	0	0	2	Q9NPI1	P36957
BRD7	SMARCC1	0	0	0	1	0	1	0	1	1	0	0	0	4	Q9NPI1	Q92922
BRD8	RUVBL2	1	1	0	1	0	1	0	1	1	0	0	0	6	Q9H0E9	Q9Y230
BRIX1	DLST	0	0	0	0	0	0	0	0	0	0	0	1	1	Q8TDN6	P36957
BRIX1	EXOSC10	0	0	0	0	0	0	0	0	0	0	0	1	1	Q8TDN6	Q01780
BRIX1	RPL23	0	0	0	1	0	1	0	0	1	0	0	1	4	Q8TDN6	P62829
BRK1	PFDN1	0	0	0	1	0	1	0	0	0	0	0	0	2	Q8WUW1	O60925
BUB3	CCT2	1	1	0	1	0	1	0	0	0	0	0	0	4	O43684	P78371
BUB3	CCT7	1	1	0	1	0	1	0	0	0	0	0	0	4	O43684	Q99832
BUB3	DYNC1H1	0	0	0	0	0	0	1	0	0	0	0	0	1	O43684	Q14204
BUB3	FUS	0	0	0	0	0	0	0	0	1	0	0	0	1	O43684	P35637
BUB3	SEPT2	0	0	0	1	0	1	0	0	0	0	0	0	2	O43684	Q15019
BUD31	RPL23A	0	0	0	0	0	0	0	0	0	0	0	1	1	P41223	P62750
BYSL	CCT2	0	0	0	0	0	0	0	1	0	0	0	0	1	Q13895	P78371
BYSL	RPL23A	0	0	0	0	0	0	0	0	0	0	0	1	1	Q13895	P62750
BZW1	DCTN1	0	0	0	1	0	1	0	0	0	0	0	0	2	Q7L1Q6	Q14203
BZW2	EIF3A	0	0	0	1	0	1	0	0	0	0	0	0	2	Q9Y6E2	Q14152
C14orf166	RPL23	0	0	0	0	0	0	0	0	0	0	0	1	1	Q9Y224	P62829
C14orf166	RPL23A	0	0	0	0	0	0	0	0	0	0	0	1	1	Q9Y224	P62750
C1D	EXOSC10	1	1	1	1	0	1	0	0	0	1	0	0	6	Q13901	Q01780
C1D	EXOSC2	1	1	0	1	0	1	0	0	0	0	1	0	5	Q13901	Q13868
C1D	RPL23A	0	0	0	0	0	0	0	0	0	0	0	1	1	Q13901	P62750
C1QBP	MCM2	0	0	0	1	0	1	0	0	1	0	0	0	3	Q07021	P49736
C8orf33	DLST	0	0	0	0	0	0	0	0	0	0	0	1	1	Q9H7E9	P36957
C8orf33	EXOSC10	0	0	0	0	0	0	0	0	0	0	0	1	1	Q9H7E9	Q01780
C8orf33	RPL23A	1	0	0	0	0	0	0	0	0	0	0	1	2	Q9H7E9	P62750
CAD	COPB1	0	0	0	1	0	1	0	0	0	0	0	0	2	P27708	P53618
CAD	RUVBL2	0	0	0	1	0	1	0	0	0	0	0	0	2	P27708	Q9Y230
CALD1	EIF3A	0	0	0	0	0	0	0	1	0	0	0	0	1	Q05682	Q14152
CALML5	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q9NZT1	P49736
CALR	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P27797	P25788
CAND1	EXOSC10	0	0	0	1	0	1	0	0	0	0	0	0	2	Q86VP6	Q01780
CAND1	EXOSC2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q86VP6	Q13868
CAND1	FUS	0	0	0	1	0	1	0	0	0	0	0	0	2	Q86VP6	P35637
CAND1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q86VP6	P49736
CAND1	RPL23	0	0	0	1	0	1	0	0	0	0	0	0	2	Q86VP6	P62829
CAND1	RPL23A	0	0	0	1	0	1	0	0	0	0	0	0	2	Q86VP6	P62750
CAND1	SMARCC1	0	0	0	1	0	1	0	0	0	0	0	0	2	Q86VP6	Q92922
CANX	COPB1	0	0	0	1	0	1	0	1	0	0	0	0	3	P27824	P53618
CAP1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q01518	P49736
CAPN2	RPL23	1	0	0	0	0	0	0	0	0	0	0	0	1	P17655	P62829
CAPRIN1	CPSF4	0	0	0	0	0	0	0	0	0	0	0	1	1	Q14444	O95639
CAPRIN1	DLST	0	0	0	0	0	0	0	0	0	1	0	0	1	Q14444	P36957
CAPRIN1	EIF3A	0	0	0	0	0	0	0	1	0	0	0	0	1	Q14444	Q14152
CAPRIN1	RPL23	0	0	0	0	0	0	0	1	0	0	0	0	1	Q14444	P62829
CAPRIN1	RPL23A	0	0	0	0	0	0	0	1	0	1	0	0	2	Q14444	P62750
CAPZA1	DCTN1	1	0	0	1	0	1	0	0	0	0	0	0	3	P52907	Q14203
CAPZA2	DCTN1	1	1	0	1	0	1	0	0	0	0	0	0	4	P47755	Q14203
CAPZA2	DLST	0	0	0	1	0	1	0	0	0	0	0	0	2	P47755	P36957
CAPZB	CCT2	0	0	0	0	0	0	0	1	0	0	0	0	1	P47756	P78371
CAPZB	CPSF4	0	0	0	0	0	0	0	1	0	0	0	0	1	P47756	O95639
CAPZB	DCTN1	1	1	0	1	0	1	0	0	0	0	0	0	4	P47756	Q14203
CAPZB	DLD	0	0	0	1	0	1	0	0	0	0	0	0	2	P47756	P09622
CAPZB	DLST	0	0	0	0	0	0	0	1	0	0	0	0	1	P47756	P36957
CAPZB	DYNC1H1	0	0	0	0	0	0	0	1	0	0	0	0	1	P47756	Q14204
CAPZB	DYNC1I2	0	0	0	0	0	0	0	1	0	0	0	0	1	P47756	Q13409
CAPZB	EIF3A	0	0	0	0	0	0	0	1	0	0	0	0	1	P47756	Q14152
CAPZB	MCM2	0	0	0	0	0	1	0	1	0	0	0	0	2	P47756	P49736
CAPZB	RPL23	0	0	0	0	0	0	0	1	0	0	0	0	1	P47756	P62829
CAPZB	RPL23A	0	0	0	0	0	0	0	1	0	0	0	0	1	P47756	P62750
CAPZB	RUVBL2	0	0	0	0	0	0	0	1	0	0	0	0	1	P47756	Q9Y230
CAPZB	SMARCC1	0	0	0	0	0	0	0	1	0	0	0	0	1	P47756	Q92922
CARHSP1	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q9Y2V2	P49736
CARM1	SMARCC1	0	0	0	1	0	1	0	0	1	0	0	0	3	Q86X55	Q92922
CBS	RANBP9	0	0	0	1	0	1	0	0	0	0	0	0	2	P35520	Q96S59
CBX3	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q13185	P49736
CC2D1A	DCTN1	0	0	1	1	0	1	0	0	0	0	0	0	3	Q6P1N0	Q14203
CCAR1	DCTN1	0	0	0	1	0	1	0	0	0	0	0	0	2	Q8IX12	Q14203
CCAR1	DYNC1I2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q8IX12	Q13409
CCDC124	DCTN1	0	0	1	1	0	1	0	0	0	0	0	0	3	Q96CT7	Q14203
CCDC137	DLST	0	0	0	0	0	0	0	0	0	0	0	1	1	Q6PK04	P36957
CCDC59	DLD	0	0	0	0	0	0	1	0	0	0	0	0	1	Q9P031	P09622
CCDC6	PPP2CA	0	0	0	1	0	1	0	1	0	0	0	0	3	Q16204	P67775
CCDC6	SEPT2	0	0	0	0	0	1	0	0	0	0	0	0	1	Q16204	Q15019
CCDC86	DLST	0	0	0	1	0	1	0	0	0	0	0	0	2	Q9H6F5	P36957
CCDC9	CPSF4	0	0	0	0	0	0	1	0	0	0	0	0	1	Q9Y3X0	O95639
CCT2	CCT3	1	1	0	1	0	1	0	1	1	0	0	0	6	P78371	P49368
CCT2	CCT4	1	1	0	1	1	1	0	1	1	0	0	0	7	P78371	P50991
CCT2	CCT5	1	1	0	1	0	1	0	1	1	0	0	0	6	P78371	P48643
CCT2	CCT6A	1	1	0	1	0	1	0	1	1	0	0	0	6	P78371	P40227
CCT2	CCT7	1	1	0	1	0	1	0	1	1	0	0	0	6	P78371	Q99832
CCT2	CCT8	1	1	0	1	0	1	0	1	1	0	0	0	6	P78371	P50990
CCT2	CDC40	1	1	0	0	0	0	0	0	0	0	0	0	2	P78371	O60508
CCT2	CDK2	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P24941
CCT2	CETN2	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P41208
CCT2	CSTF1	1	0	0	0	0	0	0	0	0	0	0	0	1	P78371	Q05048
CCT2	CYB5B	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	O43169
CCT2	DCAF13	1	1	0	0	0	0	0	0	0	0	0	0	2	P78371	Q9NV06
CCT2	DCAF7	1	1	0	1	0	1	0	0	0	0	0	0	4	P78371	P61962
CCT2	DLST	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P36957
CCT2	DNAJA1	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P31689
CCT2	DNM1L	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	O00429
CCT2	EEF1D	0	0	0	0	0	1	0	0	0	0	0	0	1	P78371	P29692
CCT2	EEF2	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P13639
CCT2	EIF2A	0	1	0	0	0	0	0	0	0	0	0	0	1	P78371	Q9BY44
CCT2	ERLIN2	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	O94905
CCT2	FUS	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P35637
CCT2	GNB1	1	1	0	0	0	0	0	1	0	0	0	0	3	P78371	P62873
CCT2	GNB2	1	1	0	1	0	1	0	0	0	0	0	0	4	P78371	P62879
CCT2	GRB2	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P62993
CCT2	GTF2I	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P78347
CCT2	HSP90AA1	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P07900
CCT2	HSP90AB1	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P08238
CCT2	HSP90B1	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P14625
CCT2	HSPA4	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P34932
CCT2	HSPE1	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P61604
CCT2	IGBP1	0	0	0	1	0	1	0	1	0	0	0	0	3	P78371	P78318
CCT2	IQGAP1	0	0	0	0	0	1	0	0	0	0	0	0	1	P78371	P46940
CCT2	IRAK1	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P51617
CCT2	KPNA4	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	O00629
CCT2	METAP2	1	0	0	0	0	0	0	1	0	0	0	0	2	P78371	P50579
CCT2	NEDD1	1	1	0	1	0	1	0	0	0	0	0	0	4	P78371	Q8NHV4
CCT2	NPM1	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P06748
CCT2	NUP43	0	0	0	0	0	0	0	1	0	0	0	0	1	P78371	Q8NFH3
CCT2	OGT	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	O15294
CCT2	P4HA2	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	O15460
CCT2	PDCD5	0	0	0	0	0	0	0	1	0	0	0	0	1	P78371	O14737
CCT2	PDCL	1	1	0	0	0	0	0	1	0	0	0	0	3	P78371	Q13371
CCT2	PDHA1	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P08559
CCT2	PEX14	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	O75381
CCT2	PFDN1	0	0	0	0	0	0	0	1	0	0	0	0	1	P78371	O60925
CCT2	PFDN5	0	0	0	0	0	0	0	1	0	0	0	0	1	P78371	Q99471
CCT2	PPP1CC	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P36873
CCT2	PPP2CA	0	0	0	1	0	1	0	1	0	0	0	0	3	P78371	P67775
CCT2	PPP2CB	0	0	0	1	0	1	0	1	0	0	0	0	3	P78371	P62714
CCT2	PPP2R2A	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P63151
CCT2	PPP4C	1	1	1	1	0	1	0	0	0	0	0	0	5	P78371	P60510
CCT2	PPP6C	1	0	0	1	0	1	0	1	0	0	0	0	4	P78371	O00743
CCT2	PRDX2	1	1	0	0	0	0	0	0	0	0	0	0	2	P78371	P32119
CCT2	PRPF4	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	O43172
CCT2	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P25788
CCT2	PSMC2	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P35998
CCT2	PSMC6	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P62333
CCT2	PSMD2	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	Q13200
CCT2	RPS3	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P23396
CCT2	SDHA	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P31040
CCT2	SOD1	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P00441
CCT2	SSR1	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P43307
CCT2	SSSCA1	0	0	0	1	1	1	0	0	0	0	0	0	3	P78371	O60232
CCT2	STAU1	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	O95793
CCT2	STRN	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	O43815
CCT2	STRN4	0	1	0	1	0	1	0	0	0	0	0	0	3	P78371	Q9NRL3
CCT2	TCP1	1	1	0	1	0	1	0	1	1	0	0	0	6	P78371	P17987
CCT2	THOC3	1	1	0	1	0	1	0	0	0	0	0	0	4	P78371	Q96J01
CCT2	TP53	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P04637
CCT2	TRIM28	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	Q13263
CCT2	TSSC1	1	1	0	1	0	0	0	0	0	0	0	0	3	P78371	Q53HC9
CCT2	TUBA1C	0	0	0	1	0	1	0	1	0	0	0	0	3	P78371	Q9BQE3
CCT2	TUBB	0	1	0	1	0	1	0	0	0	0	0	0	3	P78371	P07437
CCT2	TUBB2A	1	1	0	1	0	1	0	0	0	0	0	0	4	P78371	Q13885
CCT2	TUBB4B	0	0	0	0	0	0	0	1	0	0	0	0	1	P78371	P68371
CCT2	TUBB6	0	1	0	0	0	0	0	0	0	0	0	0	1	P78371	Q9BUF5
CCT2	TUBB8	0	1	0	0	0	0	0	0	0	0	0	0	1	P78371	Q3ZCM7
CCT2	TXNDC9	1	1	0	1	0	1	0	1	0	0	0	0	5	P78371	O14530
CCT2	TXNL1	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	O43396
CCT2	U2AF2	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P26368
CCT2	UTP18	1	1	0	0	0	0	0	0	0	0	0	0	2	P78371	Q9Y5J1
CCT2	VBP1	0	0	0	0	0	0	0	1	0	0	0	0	1	P78371	P61758
CCT2	VCP	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P55072
CCT2	WDR33	0	1	0	0	0	0	0	0	0	0	0	0	1	P78371	Q9C0J8
CCT2	WDR48	0	1	0	0	0	0	0	0	0	0	0	0	1	P78371	Q8TAF3
CCT2	WDR5	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P61964
CCT2	WDR61	1	1	0	0	0	0	0	0	0	0	0	0	2	P78371	Q9GZS3
CCT2	WDR70	1	0	0	0	0	0	0	0	0	0	0	0	1	P78371	Q9NW82
CCT2	WDR74	1	1	0	0	0	0	0	0	0	0	0	0	2	P78371	Q6RFH5
CCT2	WDR77	1	1	0	1	0	1	0	0	0	0	0	0	4	P78371	Q9BQA1
CCT2	WDR91	1	0	0	0	0	0	0	0	0	0	0	0	1	P78371	A4D1P6
CCT2	YWHAZ	0	0	0	1	0	1	0	0	0	0	0	0	2	P78371	P63104
CCT3	CCT7	1	1	0	1	0	1	0	1	1	0	0	0	6	P49368	Q99832
CCT3	FUS	0	0	0	1	0	1	0	0	0	0	0	0	2	P49368	P35637
CCT3	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P49368	P25788
CCT4	CCT7	1	1	0	1	0	1	0	1	1	0	0	0	6	P50991	Q99832
CCT4	FUS	0	0	0	1	0	1	0	0	0	0	0	0	2	P50991	P35637
CCT4	PFDN1	0	0	0	0	0	0	0	1	0	0	0	0	1	P50991	O60925
CCT4	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P50991	P25788
CCT5	CCT7	1	1	0	1	0	1	0	1	1	0	0	0	6	P48643	Q99832
CCT5	FUS	0	0	0	1	0	1	0	0	0	0	0	0	2	P48643	P35637
CCT6A	CCT7	1	1	0	1	0	1	0	1	1	0	0	0	6	P40227	Q99832
CCT6A	FUS	0	0	0	1	0	1	0	0	0	0	0	0	2	P40227	P35637
CCT6A	PFDN1	0	0	0	0	0	0	0	1	0	0	0	0	1	P40227	O60925
CCT6A	PSMA3	0	0	0	1	0	1	0	0	0	0	0	0	2	P40227	P25788
ACTR1A	CCT7	0	1	0	0	0	0	0	0	0	0	0	0	1	P61163	Q99832
APP	CCT7	0	0	0	1	0	1	0	0	0	0	0	0	2	P05067	Q99832
ATP5C1	CCT7	0	0	0	1	0	0	0	0	0	0	0	0	1	P36542	Q99832
CCT7	CCT8	1	1	0	1	0	1	0	1	1	0	0	0	6	Q99832	P50990
CCT7	CDC40	1	0	0	1	0	1	0	0	0	0	0	0	3	Q99832	O60508
CCT7	CDC5L	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	Q99459
CCT7	CDK1	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	P06493
CCT7	CDK2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	P24941
CCT7	CDK5	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	Q00535
CCT7	CETN2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	P41208
CCT7	CUL3	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	Q13618
CCT7	DCAF13	1	1	0	1	0	1	0	0	0	0	0	0	4	Q99832	Q9NV06
CCT7	DCAF7	1	1	0	1	0	1	0	0	0	0	0	0	4	Q99832	P61962
CCT7	DLST	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	P36957
CCT7	DNM1L	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	O00429
CCT7	DNM2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	P50570
CCT7	EEF1D	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	P29692
CCT7	EEF1G	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	P26641
CCT7	EIF2A	0	1	0	0	0	0	0	0	0	0	0	0	1	Q99832	Q9BY44
CCT7	ENO1	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	P06733
CCT7	FUS	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	P35637
CCT7	GNB1	1	1	0	0	0	0	0	0	0	0	0	0	2	Q99832	P62873
CCT7	GNB2	0	1	0	0	0	0	0	0	0	0	0	0	1	Q99832	P62879
CCT7	GRB2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	P62993
CCT7	HDAC1	1	0	0	1	0	1	0	0	0	0	0	0	3	Q99832	Q13547
CCT7	HSD17B10	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	Q99714
CCT7	HUWE1	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	Q7Z6Z7
CCT7	IGBP1	0	1	0	1	0	1	0	0	0	0	0	0	3	Q99832	P78318
CCT7	ILK	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	Q13418
CCT7	IRAK1	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	P51617
CCT7	KIF21A	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	Q7Z4S6
CCT7	KPNA4	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	O00629
CCT7	MCM2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	P49736
CCT7	METAP2	1	0	0	1	0	1	0	0	0	0	0	0	3	Q99832	P50579
CCT7	NEDD1	1	1	0	1	0	1	0	0	0	0	0	0	4	Q99832	Q8NHV4
CCT7	NUP43	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	Q8NFH3
CCT7	P4HA2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	O15460
CCT7	P4HB	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	P07237
CCT7	PDCD5	0	0	0	0	0	0	0	1	0	0	0	0	1	Q99832	O14737
CCT7	PDCL	1	1	0	1	0	1	0	1	0	0	0	0	5	Q99832	Q13371
CCT7	PDK3	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	Q15120
CCT7	PEX14	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	O75381
CCT7	PFDN1	0	0	0	0	0	0	0	1	0	0	0	0	1	Q99832	O60925
CCT7	PPP2CA	0	1	0	1	0	1	0	1	0	0	0	0	4	Q99832	P67775
CCT7	PPP2CB	0	0	0	1	0	1	0	1	0	0	0	0	3	Q99832	P62714
CCT7	PPP2R2A	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	P63151
CCT7	PPP2R4	0	0	0	1	0	0	0	0	0	0	0	0	1	Q99832	Q15257
CCT7	PPP4C	1	1	1	1	0	1	0	0	0	0	0	0	5	Q99832	P60510
CCT7	PPP6C	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	O00743
CCT7	PRPF4	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	O43172
CCT7	PSMA2	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	P25787
CCT7	PSMB1	0	0	0	0	0	1	0	0	0	0	0	0	1	Q99832	P20618
CCT7	RAP1B	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	P61224
CCT7	RCC1	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	P18754
CCT7	RPN1	0	0	0	0	0	1	0	0	0	0	0	0	1	Q99832	P04843
CCT7	RPS24	0	0	0	0	0	1	0	0	0	0	0	0	1	Q99832	P62847
CCT7	SDHA	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	P31040
CCT7	SEH1L	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	Q96EE3
CCT7	SNW1	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	Q13573
CCT7	SOD1	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	P00441
CCT7	SSR4	0	0	0	1	0	1	0	0	0	0	0	0	2	Q99832	P51571
