PG.ProteinGroups	PG.Genes	PG.ProteinNames	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.NrOfPrecursorsIdentified	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.NrOfPrecursorsIdentified	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.NrOfPrecursorsIdentified	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.NrOfPrecursorsIdentified	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.NrOfPrecursorsIdentified	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.NrOfPrecursorsIdentified	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.NrOfPrecursorsIdentified	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.NrOfPrecursorsIdentified	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.NrOfPrecursorsIdentified	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.NrOfPrecursorsIdentified	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.NrOfPrecursorsIdentified	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.NrOfPrecursorsIdentified	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.NrOfPrecursorsIdentified	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.NrOfPrecursorsIdentified	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.NrOfPrecursorsIdentified	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.Quantity	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.Quantity	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.Quantity	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.Quantity	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.Quantity	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.Quantity	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.Quantity	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.Quantity	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.Quantity	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.Quantity	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.Quantity	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.Quantity	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.Quantity	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.Quantity	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.Quantity	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.IBAQ	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.IBAQ	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.IBAQ	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.IBAQ	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.IBAQ	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.IBAQ	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.IBAQ	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.IBAQ	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.IBAQ	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.IBAQ	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.IBAQ	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.IBAQ	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.IBAQ	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.IBAQ	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.IBAQ
P00937	TRP3	TRPG_YEAST	25	21	27	27	25	25	26	21	24	23	22	25	24	27	27	114825.90625	111105.9765625	141387.5625	114571.4453125	114756.5546875	80601.3515625	134554.859375	92220.734375	97061.0546875	78316.78125	70705.9140625	99375.21875	98128.2109375	129266.640625	127102.984375	94589.6	82794.4	109281.9	95037.2	100576.4	73491.2	112135.2	90202.3	107757.1	71012.1	71032.9	90486	89794.6	106562.4	107002
P00942	TPI1	TPIS_YEAST	36	34	35	36	34	37	35	35	34	37	35	37	36	37	37	768002.75	469754.0625	838204.0625	608981.6875	590645.875	1596949.625	852583.5625	597844.6875	738195.8125	1315685.125	519080.40625	968156.9375	1164144.25	980097.375	1207184.375	1313240.5	805735.2	1419459.6	1058692.4	983768.4	2643648	1431875.6	975481.3	1231023.3	2183057.3	869240.2	1630475	1937103.4	1633601.4	2021837.2
P00950	GPM1	PMG1_YEAST	41	43	43	44	42	46	43	43	44	46	44	44	46	46	46	3080497.75	2897919.25	1758803.625	2469254.75	2568698	3404367.25	2375813.5	3162276.5	3197483.75	3556703.25	4059403	3615993.25	3432943.75	2644562.75	2587674	5261090.4	5136299.4	3244545.3	4349031	4699172.3	5391674.8	4293409.4	5506325.5	6052272.4	6212420.5	6612363.8	6269261.7	6002188.9	4297402.3	4398598.6
P00958	MES1	SYMC_YEAST	29	26	31	31	26	31	28	26	28	30	29	31	31	31	29	173931.09375	178920.828125	198810.296875	185985.515625	204553.296875	198363.59375	179587.1875	170551.59375	184915.703125	231665.09375	185559	229733.46875	189176.5	219039.34375	204006.609375	46374.1	44956.2	52356.6	48117.6	57796	59017.2	47048.8	43180.4	48873.3	62089.1	47304	58265.7	52717.6	58875.3	54908.2
P01094	PAI3	IPA3_YEAST	1	1	0	1	0	1	1	1	1	1	1	0	0	1	0	86338.3515625	35949.10546875	NaN	28951.919921875	NaN	27474.990234375	12771.09375	33840.0234375	107041.1640625	NaN	120987.3515625	NaN	NaN	10298.7490234375	NaN	17267.7	7189.8	NaN	5790.4	NaN	5495	2554.2	6768	21408.2	1204.1	24197.5	NaN	NaN	2059.7	NaN
P01097	INH1	ATIF_YEAST	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	152199.375	185851.234375	45542.1640625	185668	116619.03125	315590.09375	96906.3203125	236906.59375	195942.0625	219401.6875	286321.34375	207006.140625	305736.78125	104221.953125	111665.5703125	130382.5	146024.5	34680.6	134242.9	92352.2	246416.6	68515.9	195837.7	161830.3	183334.9	242496.5	174045.3	249051.1	81876.2	87833.5
P01119	RAS1	RAS1_YEAST	1	0	1	0	1	0	1	1	1	0	0	0	0	1	0	78682.90625	NaN	108319.7578125	NaN	70187.3203125	NaN	86651.375	65496.8515625	103844.0859375	NaN	NaN	NaN	NaN	137603.375	NaN	3746.8	NaN	5158.1	NaN	3342.3	NaN	4126.3	3118.9	4945	NaN	NaN	NaN	NaN	6552.5	NaN
P01120	RAS2	RAS2_YEAST	10	10	10	10	9	10	9	9	9	10	11	9	9	11	11	68665.109375	60143.359375	49984.79296875	55794.08984375	63041.89453125	53126.95703125	70067.390625	59676.2578125	73226.6640625	63926.51953125	78312.1484375	64441.5625	64937.94921875	47535.26171875	48886.53515625	28705.1	24420.7	21971.1	24027.9	24867.9	21651.3	26512.2	25624	30121.8	29725.3	33266.3	26956.4	23035.1	18197.1	20158.7
P01123	YPT1	YPT1_YEAST	12	12	12	12	10	13	11	11	12	12	12	12	12	13	12	281063.09375	320957.875	270236.4375	327347.25	341938.21875	387523.3125	343463.28125	367808.15625	331934.5625	476670.78125	393209.40625	426388.5	450187.71875	327901.875	348321.53125	83430.6	94776.3	85904.8	88112	95147.8	118544.4	95411.9	113092.1	94033.8	139349.8	116248.8	131162.4	135437.9	98226.4	105474.3
P02293;P02294	HTB1;HTB2	H2B1_YEAST;H2B2_YEAST	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	1301026.375	1454530	932222.75	900998.3125	1728078	1293127.875	1014824.8125	1413570.5	1041809.75	1165078.875	1088838.25	1210555.875	1227720.875	1010793.8125	791458.875	531264.3;478137.9	630511.7;567460.5	430447.2;387402.5	343338.6;309004.7	774289.1;696860.2	527641.8;474877.6	480634.2;432570.8	610596.9;549537.2	533357.5;480021.8	573850;516465	448890.9;404001.8	521779.7;469601.8	584162.7;525746.4	478968.2;431071.4	383581.2;345223
P02309	HHF1	H4_YEAST	18	18	17	18	18	18	18	17	18	18	17	18	18	17	18	1378965.75	1556998.5	1485535.75	1222918.75	1775508.875	1923836.75	1770323.625	1714265	1682205.875	1502530.5	1304871	1447333.5	1706629.75	1391494.875	1265998.5	1677972.4	2015184.9	1781509.1	1456167	2600165.9	2266468.9	2217912.9	2076683.3	2189193.3	1896775	1676206.9	1806823.3	2193049.4	1665546.5	1575498.8
P02381	VAR1	RMAR_YEAST	9	6	11	10	29	25	10	8	6	10	28	6	29	9	29	13799.8076171875	26910.203125	23272.052734375	20432.61328125	2863669.25	410769.65625	11475.62890625	15034.75390625	14720.71875	7531.89599609375	491491.28125	19937.458984375	1029527.125	17147.1171875	721675.3125	3524.2	5643.1	8601.7	6181.8	1254036.4	170773.7	5415.2	5140	3902.6	2521.2	213342.6	3613.3	445856.1	5650.4	328862.5
P02400	RPP2B	RLA4_YEAST	20	18	19	19	19	19	20	19	18	20	19	20	20	20	19	2302193.25	3040437.75	1567984	1972459.5	2410274.75	2181507.25	1806227.125	2422382.5	2240563.5	2405402.25	2333357.5	2660426	2286615.25	1418500.625	1779130.125	3016216.1	3651772.2	1924143.4	2312281.8	2872232.4	2613852.3	2281350.2	2783808.1	2753875.1	3072311.3	2859145.1	3485461.2	2926599.7	1795313.9	2269704.5
P02406	RPL28	RL28_YEAST	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	3577426	4081982.75	3838825.5	3565698.75	4046251	3222545.5	3871911	3084495.5	3344055.5	3251511.5	2996035.25	3516940.5	3418201	3455537	3997819.75	4333265	4878572.7	4428210.2	4373913.8	4743433	3899123.9	4688636	3553030.9	3988631.5	3934750.7	3796073.2	4182553.4	4441675.6	4207678.7	4699539.7
P02407;P14127	RPS17A;RPS17B	RS17A_YEAST;RS17B_YEAST	28	27	29	29	27	28	27	27	27	27	27	27	28	29	29	3867633.25	5224195	4259615	3431797.5	5199874.5	3857182	4805305	3706006.75	4680231	4576170	4131141.75	4402753.5	3818521.5	3984215.75	4738777	9351152.4;9351152.4	12592854.1;12592854.1	9483055.2;9483055.2	8076123.8;8076123.8	13157033.4;13157033.4	8814657.2;8814657.2	11147401.3;11147401.3	9273413.2;9273413.2	11487362.7;11487362.7	10966096;10966096	9955892.8;9955892.8	10262778.6;10262778.6	9287300.2;9287300.2	8943543.7;8943543.7	10705383.3;10705383.3
P02557	TUB2	TBB_YEAST	29	24	29	27	25	26	28	27	26	26	26	25	26	29	29	535308.0625	448378.25	639183.8125	524172.28125	407713.15625	451183.8125	668073.625	693719.3125	496074.03125	467930.125	364056.75	359396.15625	460045.375	522351.375	474186.15625	279129.1	219610.5	332301.3	266476.5	235963	236522.6	353699.8	387534.1	266892.4	241009.4	206534.9	200615.2	237489.1	290498.7	254303
P02829	HSP82	HSP82_YEAST	82	77	80	82	76	81	80	75	80	82	82	81	82	83	82	4471426.5	3705097.25	2279770.25	3121556.25	3006067	3937488.25	2952294.75	3773193.5	4915555	4693721	5576144	4254154.5	4508319	3242208.5	2879110.5	2005206	1731143.7	1081745.8	1478353.8	1432142.6	1776013.4	1395177.6	1737034.5	2254345.1	2240754	2570917.3	2031457	2100874.7	1526529.5	1382804.4
P02992	TUF1	EFTU_YEAST	28	25	30	29	25	30	29	28	25	29	30	30	30	32	31	422288.90625	464874.84375	487828.0625	547739.625	553806.25	570507.875	453582.0625	526353.25	458324.28125	519792.21875	480801.6875	536534.625	564245.6875	508242.96875	485862.46875	180912.1	203453.3	223543	243939.2	247353.8	254209.4	197072.2	238577.5	210252.7	239882.9	214193.2	243849.2	258993.9	241924.5	224277.1
P02994	TEF1	EF1A_YEAST	108	101	109	107	102	108	107	101	105	107	106	107	109	110	109	18494460	18318728	18821622	18174970	19725906	18607914	19582634	16559763	18673906	19930026	20579466	20900934	18637676	19458212	20330438	17504559.1	19139965.5	16787292.2	16578872.9	20522243.8	16295226.1	19567660.8	16874856.8	19529860.2	18395930.3	18790568.3	19271710.8	17202137.8	16840875.6	18233041.7
P03871	REP1	REP1_YEAST	6	4	7	5	7	4	6	6	4	5	4	5	6	7	7	45127.59765625	40853.00390625	92029.28125	53642.9140625	51060.81640625	52736.15625	46849.0234375	45165.625	26339.0625	28624.107421875	20373.15234375	44590.44921875	47201.3828125	64498.51171875	65353.12109375	10236.8	7841.7	22919.7	11230.6	12791.4	10061.1	10899.8	10327.2	4700.9	6283.2	3996.9	8910.7	10841.3	15883.5	15843.2
P03872	REP2	REP2_YEAST	4	2	4	4	4	3	3	3	3	3	3	3	4	3	4	36340.94140625	46881.2890625	54311.8359375	37794.59765625	55349.92578125	42186.83203125	55292.23046875	48209.30859375	36181.828125	53979.52734375	45468.21875	46236.38671875	49297.38671875	47572.1875	51217.28515625	7803.9	8036.2	11289.1	8063.1	11358.2	8226.9	10166.8	9198.3	6388.4	9847	8719.8	9194.3	10063.8	9118	10388.8
P03874	CBP2	CBP2_YEAST	2	1	3	2	1	1	3	2	2	2	2	2	3	3	3	17658.552734375	NaN	19209.55078125	15452.341796875	NaN	NaN	30530.01171875	13764.5439453125	8292.0546875	11608.591796875	NaN	7103.48681640625	6836.1474609375	14919.2685546875	12449.6630859375	1621.4	888.8	2058	1929.2	2065.5	1071.1	3732.9	1222.1	850.5	1243.3	922.4	872.1	1136.6	1874.4	1472.5
P03962	URA3	PYRF_YEAST	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	42467.4453125	53316.015625	38908.09765625	55354.82421875	41363.0703125	22283.59375	47041.58984375	22107.1640625	NaN	NaN	22223.361328125	21455.57421875	20204.77734375	26680.912109375	19666.1953125	2359.3	2962	2161.6	3075.3	2297.9	1238	2613.4	1228.2	NaN	1117.5	1234.6	1192	1122.5	1482.3	1092.6
P03965	CPA2	CARB_YEAST	61	50	64	62	57	59	59	52	54	54	54	57	60	66	65	262492.5625	253130.671875	440039.875	359087.28125	315737.375	256589.6875	366652.59375	224334.125	295705.09375	250003.125	218846.0625	260920.578125	267620.0625	395360.125	412674.375	109969.6	98761.7	185459.6	155131.7	135741.9	104993.6	154097.8	93330	119363.6	101723.6	89018.4	106553.5	110483.2	162799.6	175394.7
P04037	COX4	COX4_YEAST	11	11	8	10	9	11	10	10	11	11	11	11	11	11	10	169573.5	210215.734375	59132.78515625	214639.875	151869.84375	359481.90625	102817.34375	287183	215218.390625	248482.296875	267667.78125	248450.859375	294728.625	173161.609375	111142.6015625	206011.1	225768.2	65176.1	236682	171683.1	396567	109892.1	300044.3	239160.9	305491.7	329760.4	273640.1	369626.3	177083.7	121584.4
P04039	COX8	COX8_YEAST	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	66745.515625	137730.546875	132191.75	93217.421875	112193.71875	174646.484375	164700.859375	199216.0625	161236.21875	NaN	82029.8125	59688.05078125	195584.390625	89166.6875	69359.0390625	13349.1	27546.1	26438.4	18643.5	22438.7	34929.3	32940.2	39843.2	32247.2	NaN	16406	11937.6	39116.9	17833.3	13871.8
P04046	ADE4	PUR1_YEAST	29	25	29	29	26	27	29	26	27	26	29	27	26	29	29	349296.5625	315578.75	362140.28125	342158	422980.28125	301333.9375	405774.75	355285.96875	315545.15625	309236	282404.71875	330141.03125	317504.90625	391224.5	362695.5625	111993	103976.4	115769.5	107719.1	134072.5	96305.3	132126.4	115762.3	104552.1	97564.8	90667.6	106406.6	104747.9	125618.5	116412.4
P04050	RPO21	RPB1_YEAST	24	22	26	25	23	25	26	23	23	23	19	22	25	27	25	95376.046875	86940.34375	116127.9375	84260.7265625	71136.90625	72559	81895.453125	82844.390625	91288.5859375	85192.375	70648.5625	75049.5859375	86333.953125	101005.1328125	82012.7734375	15861.5	13469.9	19688.8	13858.2	11381	12668.7	14440	12942.9	14398.9	13695.9	10358.1	12706.6	14388.2	17161.2	13306.2
P04051	RPO31	RPC1_YEAST	21	14	21	21	16	20	21	16	17	19	17	21	19	21	20	44535.09765625	40552.73046875	51463.359375	48466.46875	57166.453125	32913.44921875	48466.12109375	41269.97265625	36369.7265625	39901.75	36244.38671875	41596.3203125	42322.46875	46129.85546875	48005.99609375	6510.5	4460	8449.3	6866.6	8193	4254.1	6898.4	5328.5	4415.9	5644.2	5176.1	6083	5979.4	6749.1	6087.5
P04076	ARG4	ARLY_YEAST	19	14	18	16	13	18	16	16	18	18	18	16	17	17	17	157717.296875	131986.1875	108568.078125	115905.15625	102723.6796875	133534.984375	141627.609375	113301.4140625	169807.453125	193567.203125	165799.78125	190940.953125	165159.328125	156411.25	152579.265625	46815.2	32951.8	31260.8	33418.5	31745.1	39830.1	40004.4	31366.5	50964.1	60596.9	53875.6	55676	46177.5	42161.5	46483.4
P04147	PAB1	PABP_YEAST	55	56	57	57	55	57	54	55	55	55	57	57	56	57	56	578923.875	693385.5	452896.53125	554011.9375	582816.625	624574.5625	516647.4375	601043.8125	571782.0625	711955.25	676374.25	737200.6875	647045.1875	476357.65625	506148.625	436994.8	528589.1	340292.4	424835.1	446999.7	457674.2	391790.6	453451.4	433757.1	534893.3	501407.8	557455.5	477788.7	347812.9	364749.1
P04161	ADE8	PUR3_YEAST	8	6	8	8	7	8	8	7	8	7	5	8	7	8	8	86620.8515625	88023.3203125	126898.4296875	119022.7109375	92344.328125	93341.9140625	124950.3515625	79695.234375	99821.9140625	72321.0625	75738.859375	80378.75	87866.6640625	98907.6796875	127766.0625	39045.8	32698.9	54945.6	49051.4	38453	41260.5	59566.8	33447.2	46683.3	32331.5	27535.3	33837.8	38345.3	40827.7	55026.8
P04173	LEU2	LEU3_YEAST	8	8	8	8	7	8	8	8	5	7	7	7	6	8	8	116794.1015625	113085.7109375	174836.359375	178228.515625	177059.171875	65155.52734375	248732.796875	145337.90625	144947.828125	77528.234375	55750.35546875	80198.3828125	72795.2734375	76974.4296875	102795.390625	25297.6	24583	41724.9	37351.9	38498.8	14505.3	58977.9	34292.4	23020.7	19037.3	10888.6	20753.7	18857.2	23078.8	23914.2
P04449	RPL24A	RL24A_YEAST	25	23	25	24	24	24	25	24	25	23	23	22	25	25	25	1216214.75	1451007.5	1394912.75	1153065.75	1566808.875	1104811.875	1532234.875	1087335.5	1217079.375	1101967.375	1095394	1159938.25	1223718.5	1421401.875	1464649.75	4494935.7	6077513.2	5711020.3	4338599.9	6345337	3800567.7	6191144.5	4679582.6	5192387.8	3878649.8	3814183.9	4176853.5	4385671.8	5073508.5	5375820.7
P04456	RPL25	RL25_YEAST	33	33	33	33	33	32	33	33	32	33	32	32	33	33	33	4959746	6236803	5524591	4774599	6665711	3942121.25	5418157.5	4490666.5	5329500	4549036.5	4336774	4545583	4234089.5	4786247.5	5849996	8558738.2	10741941	9026122.6	7747545.4	11423980.6	6401324.6	9822205.8	7605246.1	9270098.2	7757995.3	7133128.2	7553034.9	7149925.6	8240853.8	9079797.6
P04650	RPL39	RL39_YEAST	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	668245	845304	699267.0625	498396.625	714693.5625	611734.0625	1059742.625	731343.125	790495.375	605427.9375	648292	536970.9375	698005.5625	582329.125	685326.4375	2964199.8	3910572.3	3453884.5	2612358.1	3124846.4	2658277.5	5252960	3622643.8	3844330.3	2803537.1	2992277	2779162.2	3347620.3	2586742.5	3071928.7
P04710	AAC1	ADT1_YEAST	0	0	1	1	0	1	1	1	0	1	0	0	0	1	1	NaN	NaN	23509.126953125	7827.91796875	NaN	30492.796875	16534.908203125	44863.23046875	NaN	32949.359375	NaN	NaN	NaN	6389.24951171875	35118.9453125	NaN	NaN	1119.5	372.8	NaN	1452	787.4	2136.3	NaN	1569	NaN	NaN	NaN	304.2	1672.3
P04801	THS1	SYTC_YEAST	56	46	61	58	52	59	54	56	52	60	57	59	57	60	59	474937.5625	485275.34375	560188.625	526022.25	509682.4375	540246.1875	520151.4375	503386.625	501530.75	592330.4375	523034.15625	584692.0625	536068.4375	589564.9375	548386.875	193799.4	187770.4	218506	211375.3	210926.3	222556.3	215110.4	202435	203462.2	248179	219521.8	239045.5	217863.7	241240.1	221222.6
P04802	DPS1	SYDC_YEAST	38	36	39	37	36	38	41	35	38	38	38	38	37	41	39	670291.25	596226.25	641869.4375	619382.875	706014.625	666688.625	706765.3125	645317.5	762091.875	657037.875	644146.6875	637903.3125	684151.3125	679017.5625	660801.125	245113.1	221688.8	239916.1	221025.8	263608.4	241725	269089	236408.5	279448.1	245156.5	238967.3	238870.3	257979.9	258198	250398.2
P04806	HXK1	HXKA_YEAST	27	26	26	27	24	28	24	27	27	27	28	28	28	27	27	355241.875	330396.15625	183247.90625	371595.0625	233101.53125	615345.875	224406.828125	538044.625	378979.59375	392636.65625	463753.625	338270.6875	620805.8125	294045.34375	245842.78125	169616.5	158782	90749.6	179048	116732.5	303214.4	106901.2	268244.3	183230.2	185761.2	223188.6	165838.3	321136.8	145128.6	140383.1
P04807	HXK2	HXKB_YEAST	43	40	43	43	40	45	40	41	44	46	45	46	45	45	45	1224453	1190613	711907.4375	1094854.5	1108728	1313440.25	907118.1875	1204031	1384754.875	1466489.5	1600259.875	1385444.375	1367642.25	992280.75	985481.4375	493888.5	464104.4	281299.9	446792.3	431424	576024.1	361243	481223.7	557534.2	639045	668521.9	608670.5	599990.2	423622.8	401204.7
P04819;P04819-2	CDC9	DNLI1_YEAST	6	2	6	4	4	6	5	5	1	5	0	5	5	6	6	19601.65234375	54510.66796875	39062.43359375	54280.3515625	46149.734375	22839.169921875	31422.236328125	32274.142578125	NaN	27444.986328125	NaN	28509.68359375	29840.75	45770.9453125	32864.546875	2017.2;2017.2	1412.1;1412.1	5376.9;5376.9	5704.9;5704.9	3392.8;3392.8	3297.4;3297.4	2564.3;2564.3	4040.8;4040.8	331.1;331.1	3532.1;3532.1	NaN	3896.4;3896.4	3618.4;3618.4	7127.7;7127.7	5396.8;5396.8
P04840	POR1	VDAC1_YEAST	31	29	31	31	29	31	32	30	31	31	31	31	31	31	31	1475832.875	1245290.125	1302668	1860459.125	1170218.75	2761331.25	1308812.5	2177044.75	1451903.5	1483883.625	1787600.5	1477377.75	2525504.25	1704611	1352145.25	872235.2	726508	737283.3	1045639.1	665048.3	1489375.9	763505.8	1209251.7	877403.5	880316.8	1039093.7	840634.7	1425153.4	937610.6	813309.5
P04911;P04912	HTA1;HTA2	H2A1_YEAST;H2A2_YEAST	8	6	7	7	8	7	6	6	7	8	8	6	8	8	7	1165312.875	1662008.625	1114712.125	1173423.625	1730570.625	1104517.375	1164408.25	1376449.25	1459691.375	1428983.875	1217619.125	1075230.625	1414571.25	872222	952582.625	781640.4;781640.4	917528.1;917528.1	699830.4;699830.4	669219.3;669219.3	1150429.6;1150429.6	793638.2;793638.2	776615.5;776615.5	863589.8;863589.8	825698.5;825698.5	1002912.4;1002912.4	818324.9;818324.9	776733.5;776733.5	903938.5;903938.5	655513.2;655513.2	607305.9;607305.9
P05030	PMA1	PMA1_YEAST	93	84	96	92	91	91	96	89	90	88	82	88	89	98	95	4555420.5	3851158.5	6986586.5	4673171	5306246.5	2974820.75	7735718	4536006	3861153	2855337.25	2452117	3102941.75	2724472	4703325	4969675	3096550.5	2679242.5	4611853.2	3249885	3788284.3	2084272.6	5367486	3150518.1	2761739.5	1996161.6	1676232.3	2161344.6	1991986.7	3384352.5	3491305.1
P05150	ARG3	OTC_YEAST	1	0	2	2	1	1	0	0	2	0	0	0	2	2	2	34470.56640625	NaN	49817.54296875	26504.294921875	18696.80859375	33120.8828125	NaN	NaN	32810.421875	NaN	NaN	NaN	18760.33203125	33723.06640625	36284.4765625	1814.2	NaN	2622	1395	984	1743.2	NaN	NaN	1726.9	NaN	NaN	NaN	987.4	1774.9	1909.7
P05317	RPP0	RLA0_YEAST	38	37	38	39	37	39	38	33	37	38	38	39	37	39	38	1568618.25	1920403.5	1638591	1600391	1881822.625	1361252	1550700.5	1357047	1489047.25	1582688.625	1557962.25	1669637.5	1487148.875	1619231.375	1793025.375	5351333.7	6757868.5	5214721.1	5228342.4	6468230.4	4347632.8	5647009.1	4631307.8	5466891.4	5307193	5210260.7	5410007.1	4982734.2	5265163.9	5878012.3
P05318	RPP1A	RLA1_YEAST	9	9	9	10	9	10	9	9	9	10	9	10	10	9	9	206955.921875	237445.109375	268633.59375	242807.03125	223224.84375	127980.7109375	201573.1875	137748.015625	190682.984375	257902.359375	313857.40625	279983.59375	179823.421875	181090.15625	235617.65625	770866.7	889959.2	1080478.9	957115	1173938.8	424080	887545.4	497796.6	1024841.1	723940.9	1306466.1	852761.6	644663.7	434101.7	675726.2
P05319	RPP2A	RLA2_YEAST	17	18	17	18	17	17	17	17	17	17	18	16	17	18	17	3072050.75	3597483.25	2214206.5	3231398.25	2876838.5	2852416.75	2297524	2577930.25	2361180.75	3689690.75	3311845.25	4116551	3254318	2590014.25	2951173	3745078.1	4299279.9	2575809.7	3413844.6	3597734.7	3157471.2	2645703.6	3130052	3197897	4265565.1	3927393.5	4309542.2	3766124	2909261.4	3268000.6
P05373	HEM2	HEM2_YEAST	8	7	9	9	8	9	6	7	7	8	8	9	8	9	9	186799.21875	144902.203125	168537.9375	139991.078125	130052.2578125	198901.40625	146446.25	188782.53125	194060.5	224787.25	145550.3125	161349.9375	235633.109375	138350.828125	158637.5	48486.4	34328	39375.1	34269.5	31271.7	50423.4	36483.5	47536.8	47715.7	56346.9	38560.9	41185.1	62308.9	38275.7	40354.3
P05453	SUP35	ERF3_YEAST	38	36	38	37	28	35	35	35	36	34	36	36	34	38	37	408677.65625	279894.65625	242955.28125	217285.3125	220406.390625	194036.359375	277816.96875	182542.796875	341174.0625	204732.09375	246425.5	211109.9375	188646.75	231360.390625	223186.53125	269789.7	169415.2	150258.8	137930.9	125391.3	120794.7	168896.3	113625.1	210832.4	128137.1	153759.8	132906	116296.4	152259.3	143844.5
P05626	ATP4	ATPF_YEAST	13	13	14	14	13	14	13	13	13	14	13	13	14	14	14	204362.734375	219658.46875	100611.390625	238702.9375	214535.6875	395859.40625	153204.859375	405175.34375	246191.484375	312677.5	310757.34375	292497	444846.375	243160.203125	171181.296875	85428.4	94969.9	43645.7	94276	88032	165739.6	67204.7	164682.4	109850.1	142226.6	129923.2	119408.8	193322.7	108245.9	65362.8
P05694	MET6	METE_YEAST	59	55	58	58	54	58	57	59	58	58	59	59	57	59	59	673827.75	575087.4375	670482.5625	518015.8125	464628.15625	680702.0625	547945.625	577963	611595.0625	789693	726071.625	611747.5625	622867.4375	640410.4375	700404	252862.1	211716.3	252305	197137.4	179046.1	261886.9	200814.1	219203.4	239974.9	300738.9	281468.5	244010.8	243390.2	250132.9	270280.4
P05737	RPL7A	RL7A_YEAST	48	48	49	49	48	48	48	46	47	49	47	48	48	50	50	3096033	3588269	3029494.5	3183544.5	3719387.25	2840983.25	3308870.5	2746635	2839310	3244593.5	2963206.5	3371353.75	3263726	3320565.5	3638704.75	5412809.1	6706162.7	5148534.5	5430339.1	6577080.9	4882414.2	5746082.8	4841647.3	5157471.9	5928200.4	5020973.4	6045961.4	5817874	5630184.4	6400756.4
P05738	RPL9A	RL9A_YEAST	30	27	32	31	30	31	29	29	28	30	29	32	30	32	32	3072263.75	3590424.5	4046085.25	3762907	3913986	3330870	3790294	3013402.5	3159923.25	3466466.75	3054078.75	3726403	3268570.75	4361174.5	4537470	5036418.1	5736438.6	5843797.3	5439743.2	6364782	4685777.4	5816366.9	4806560.6	5047071.8	5128277.7	4729469	5538375.2	4976555.5	6176321.6	6467361.5
