PG.ProteinGroups	PG.Genes	PG.ProteinNames	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.NrOfPrecursorsIdentified	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.NrOfPrecursorsIdentified	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.NrOfPrecursorsIdentified	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.NrOfPrecursorsIdentified	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.NrOfPrecursorsIdentified	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.NrOfPrecursorsIdentified	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.NrOfPrecursorsIdentified	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.NrOfPrecursorsIdentified	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.NrOfPrecursorsIdentified	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.NrOfPrecursorsIdentified	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.NrOfPrecursorsIdentified	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.NrOfPrecursorsIdentified	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.NrOfPrecursorsIdentified	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.NrOfPrecursorsIdentified	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.NrOfPrecursorsIdentified	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.Quantity	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.Quantity	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.Quantity	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.Quantity	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.Quantity	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.Quantity	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.Quantity	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.Quantity	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.Quantity	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.Quantity	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.Quantity	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.Quantity	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.Quantity	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.Quantity	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.Quantity	[1] 20250502_YM_LS_Pooled_Lysates_IP01.raw.PG.IBAQ	[2] 20250502_YM_LS_Pooled_Lysates_IP02.raw.PG.IBAQ	[3] 20250502_YM_LS_Pooled_Lysates_IP03.raw.PG.IBAQ	[4] 20250502_YM_LS_Pooled_Lysates_IP04.raw.PG.IBAQ	[5] 20250502_YM_LS_Pooled_Lysates_IP05.raw.PG.IBAQ	[6] 20250502_YM_LS_Pooled_Lysates_IP06.raw.PG.IBAQ	[7] 20250502_YM_LS_Pooled_Lysates_IP07.raw.PG.IBAQ	[8] 20250502_YM_LS_Pooled_Lysates_IP08.raw.PG.IBAQ	[9] 20250502_YM_LS_Pooled_Lysates_IP09.raw.PG.IBAQ	[10] 20250502_YM_LS_Pooled_Lysates_IP10.raw.PG.IBAQ	[11] 20250502_YM_LS_Pooled_Lysates_IP11.raw.PG.IBAQ	[12] 20250502_YM_LS_Pooled_Lysates_IP12.raw.PG.IBAQ	[13] 20250502_YM_LS_Pooled_Lysates_IP13.raw.PG.IBAQ	[14] 20250502_YM_LS_Pooled_Lysates_IP14.raw.PG.IBAQ	[15] 20250502_YM_LS_Pooled_Lysates_IP15.raw.PG.IBAQ
P00927	ILV1	THDH_YEAST	40	35	42	40	37	39	41	35	35	40	34	40	35	41	42	31734.18359375	33095.6640625	48288.12109375	40573.53125	39132.5078125	30793.306640625	44408.23046875	30036.0078125	27673.93359375	27754.134765625	21912.423828125	28028.154296875	27907.271484375	43164.16015625	42613.98046875	8439	8397.1	12888.8	10360.6	10193.2	7789.4	12065.9	7824	7096.2	7896.6	5851.5	7708.1	7833.7	11585.7	11440.4
P00931	TRP5	TRP_YEAST	41	37	43	39	39	42	39	37	41	40	39	41	38	42	42	16676.76953125	13703.0771484375	18165.302734375	15406.609375	17104.103515625	14636.27734375	17817.427734375	15048.240234375	16740.5703125	16224.54296875	15506.404296875	17688.0625	15465.8291015625	18191.9453125	18562.11328125	6147.1	5567.8	6808.9	5622.2	6693.3	5387.1	6472.9	6334.3	6909.7	5879	5693.2	6328.9	5330.6	6684.3	7157.2
P00937	TRP3	TRPG_YEAST	25	21	27	27	25	25	26	21	24	23	22	25	24	27	27	8017.7001953125	7550.5859375	9937.861328125	9801.5009765625	8055.4365234375	6169.791015625	9524.7001953125	6804.70556640625	6925.29541015625	5853.138671875	5009.22119140625	8359.185546875	8317.7578125	9321.01171875	9957.14453125	4054.7	3220.2	5314.4	5869.7	3414.9	3621	4939.4	3377.6	4318.7	3193.9	2146.3	4723.2	5106.6	5297.3	5575.2
P00942	TPI1	TPIS_YEAST	36	34	35	36	34	37	35	35	34	37	35	37	36	37	37	75824.28125	46402.6796875	85013.578125	63249.81640625	56521.91015625	168856.390625	88773.0859375	61065.75	69701.9375	137841.734375	46376.86328125	98912.390625	118167.46875	104343.09375	117351.3359375	55971.2	35205.9	61156	46775.7	44809.4	120931.7	64772.2	45476.8	54325.8	107428.6	34822.4	76631.2	91491.5	75751.8	87760.9
P00950	GPM1	PMG1_YEAST	41	43	43	44	42	46	43	43	44	46	44	44	46	46	46	279214.40625	288752.03125	161976.671875	232929.265625	249723.171875	311249.59375	224647.375	306696.15625	310662.28125	325647.28125	367331.625	330963.625	325529.53125	221553.953125	231345.75	359043.4	401075.3	240283	279732.8	357873.8	361115.1	327443.1	431249.5	447781.5	434852.4	437193.3	420800.9	432347.6	310471.7	309982.3
P00958	MES1	SYMC_YEAST	29	26	31	31	26	31	28	26	28	30	29	31	31	31	29	10878.880859375	12022.484375	12564.388671875	13203.6748046875	11918.46484375	13612.3896484375	10830.3212890625	11270.703125	11538.5322265625	15425.857421875	12153.771484375	14989.2900390625	12876.5048828125	13976.9267578125	13192.1943359375	2755.5	2903.7	3261.4	3123.8	3175.4	3430	3319.9	2930.5	3198.6	4049.2	3049.6	3791	3549.3	3837.1	3579.9
P01094	PAI3	IPA3_YEAST	1	1	0	1	0	1	1	1	1	1	1	0	0	1	0	4032.667724609375	559.2645263671875	NaN	346.2664794921875	NaN	1073.125244140625	5.142340183258057	520.8527221679688	5088.5400390625	NaN	6111.5849609375	NaN	NaN	181.44508361816406	NaN	806.5	111.9	NaN	69.3	NaN	214.6	1	104.2	1017.7	0	1222.3	NaN	NaN	36.3	NaN
P01097	INH1	ATIF_YEAST	4	4	4	4	3	4	4	4	4	4	4	4	4	4	4	19234.42578125	28411.1953125	5285.33544921875	19171.916015625	20906.15625	32275.857421875	13191.8125	33476.07421875	21393.935546875	27161.318359375	29309.47265625	24130.974609375	26881.173828125	13554.7373046875	10306.52734375	11469.1	17367.6	5467.3	10939.2	13054.4	18076.9	10235.6	20490.7	17020.3	16126.5	17244.4	13833.7	18649.7	9757.8	7556.8
P01119	RAS1	RAS1_YEAST	1	0	1	0	1	0	1	1	1	0	0	0	0	1	0	1948.790771484375	NaN	1281.937744140625	NaN	1060.939453125	NaN	3142.71630859375	1353.952880859375	1917.4896240234375	NaN	NaN	NaN	NaN	2918.96923828125	NaN	92.8	NaN	61	NaN	50.5	NaN	149.7	64.5	91.3	NaN	NaN	NaN	NaN	139	NaN
P01120	RAS2	RAS2_YEAST	10	10	10	10	9	10	9	9	9	10	11	9	9	11	11	6088.06298828125	5363.7119140625	4070.726806640625	5442.85546875	4243.93603515625	4335.82861328125	4584.25634765625	4865.16748046875	5612.27490234375	5848.79052734375	7092.99853515625	5476.96533203125	6528.9951171875	4114.4375	3872.427978515625	1317.5	1005	1021.5	1232.8	949.4	876.6	765.4	1000.8	1173.9	1324.5	1574.2	1188.6	1079.7	919	1046.6
P01123	YPT1	YPT1_YEAST	12	12	12	12	10	13	11	11	12	12	12	12	12	13	12	22497.408203125	24705.2109375	20721.072265625	17838.423828125	21755.462890625	25693.84375	20783.98046875	25039.130859375	24167.984375	35254.953125	27114.982421875	30784.017578125	27429.890625	18671.806640625	21973.248046875	6031.5	6112.7	5120.1	4674.9	4714.1	6529.4	5043	6358.2	5667.1	8906.2	7014.6	7324.9	6759.1	4909.1	5333.1
P02293;P02294	HTB1;HTB2	H2B1_YEAST;H2B2_YEAST	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	96311.6953125	111676.0546875	75005.65625	69760.984375	113428.3046875	85349.3515625	66915.4921875	96601.3359375	86821.328125	83697.59375	76190.6171875	86626.5390625	98758.6484375	76821.625	50572.81640625	30931;27837.9	41280.9;37152.8	28958.5;26062.7	19428.7;17485.8	54400.3;48960.3	28861.7;25975.6	31262.1;28135.9	38584.5;34726.1	35334;31800.6	34270.8;30843.7	25158.9;22643	30004.9;27004.4	36986.7;33288.1	27870.7;25083.7	22305.7;20075.1
P02309	HHF1	H4_YEAST	18	18	17	18	18	18	18	17	18	18	17	18	18	17	18	110944.078125	128300.96875	121350.9140625	96148.1328125	145520.28125	151693.21875	145147.15625	128614.140625	136582.296875	115880.984375	97022.6953125	107761.3203125	141020.4375	104338.34375	100630.9609375	95244.5	119808.5	104470.2	83699	138013.1	135486.7	122614.4	123202.6	125129	105845.1	86652.2	101567.8	128751.8	95165.8	95144.1
P02381	VAR1	RMAR_YEAST	9	6	11	10	29	25	10	8	6	10	28	6	29	9	29	2322.351806640625	2221.3955078125	1908.5638427734375	1933.9080810546875	91171.390625	15378.89453125	1752.614013671875	2719.347412109375	1592.787841796875	1182.487060546875	18001.02734375	2820.652099609375	35401.1171875	2103.88525390625	22936.296875	2087.3	308.9	555.5	561.8	42965.3	6122.4	511.9	776.1	191.6	308.8	7353.7	1326.1	16388.3	594.4	11181.7
P02400	RPP2B	RLA4_YEAST	20	18	19	19	19	19	20	19	18	20	19	20	20	20	19	131426.3125	169000.671875	93338.7109375	109991.3046875	154601.5	123073.046875	109467.875	139240.875	140038.5625	139985.703125	133957.1875	153957.109375	146848.640625	84244.5234375	106393.0859375	121975.6	165319.6	79381.2	94136.7	144745.3	108347.7	98018.7	130442	136541	134411.8	119461.2	142682.9	133336.6	71569.5	92791.5
P02406	RPL28	RL28_YEAST	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	187559.75	232334.75	202187.75	181854.265625	233170.578125	169310.28125	205754.96875	167274.453125	183965.421875	165961.375	161440.859375	178189.734375	182660.578125	185368.953125	206104.609375	231050.5	285324.1	237375	237683.5	279712.2	208229	266286.7	207283.4	230830.1	212762.2	207943.7	220413.9	236800.3	231666.7	251498
P02407;P14127	RPS17A;RPS17B	RS17A_YEAST;RS17B_YEAST	28	27	29	29	27	28	27	27	27	27	27	27	28	29	29	336012.5625	422709	333738.40625	274499.03125	426315.625	314760.15625	374232.3125	315406.53125	374418.71875	371217.4375	329993.8125	357509.4375	310511.0625	335474.90625	387923.25	553544.2;553544.2	713129.3;713129.3	558218.9;558218.9	461519.6;461519.6	729957.1;729957.1	504726.7;504726.7	643924.7;643924.7	541175;541175	640327.7;640327.7	626075.9;626075.9	588667.1;588667.1	614633;614633	525189.1;525189.1	560141.4;560141.4	649004.6;649004.6
P02557	TUB2	TBB_YEAST	29	24	29	27	25	26	28	27	26	26	26	25	26	29	29	69833.5390625	60443.98046875	87046.15625	68727.5859375	65818.953125	56931.7265625	86084.09375	93359.6875	66858.59375	59849.44921875	51497.03125	52307.4765625	57102.77734375	60196.26953125	61405.5	23655.7	20985.6	28023.9	23258.8	22840.5	20013.9	31105	35883.6	25367.5	21773.9	18287.5	17592.2	21286.8	24585.7	21924.3
P02829	HSP82	HSP82_YEAST	82	77	80	82	76	81	80	75	80	82	82	81	82	83	82	287971.46875	246994.71875	140775	189310.046875	191957.0625	241497.25	187676.8125	241231.0625	324489.28125	291042.03125	344593.75	266805.34375	270103.1875	188466.859375	173809.9375	126486.2	113324	67279.5	91505.3	93786.7	113619.7	88858.3	113961.5	149411.2	141401.8	161567.3	128263.7	131539.9	93841	87526.6
P02992	TUF1	EFTU_YEAST	28	25	30	29	25	30	29	28	25	29	30	30	30	32	31	46461.18359375	45561.3359375	49978.21875	59045.48046875	55858.76171875	65729.1484375	42699.76953125	55061.265625	47501.53125	54673.78125	53371.375	55938.23828125	62323.05859375	57870.71875	56164.296875	10865.4	12057.7	12304.3	15468.1	14246.1	16364.4	11680.8	14512.1	12575.7	15296.7	13835.4	13578.2	15670.5	14089.1	16185.6
P02994	TEF1	EF1A_YEAST	108	101	109	107	102	108	107	101	105	107	106	107	109	110	109	1753800	1813716.75	1800161.75	1756559.625	1955721.875	1829398.75	1835123.25	1700052.875	1900563.875	1889072.875	1922388.625	1936359.75	1753361	1912900.25	1942860.625	1140416.9	1256546.1	1143781.1	1197518.3	1389094.1	1065169.6	1247436.4	1139044.7	1284680.7	1200181.4	1200445.4	1296928.1	1179682.9	1137553.4	1268590
P03871	REP1	REP1_YEAST	6	4	7	5	7	4	6	6	4	5	4	5	6	7	7	2938.8779296875	1608.7713623046875	5669.05615234375	4110.0322265625	3065.982421875	3050.79638671875	3392.5595703125	2556.37109375	1177.468505859375	1649.0052490234375	1695.9029541015625	2562.313232421875	3104.2744140625	3468.815185546875	3885.93603515625	631.4	353.8	1399.8	892.4	692.9	725.8	634.6	435.8	127.3	381.7	227.3	558.6	571.3	791.3	921.4
P03872	REP2	REP2_YEAST	4	2	4	4	4	3	3	3	3	3	3	3	4	3	4	2930.202392578125	2716.549072265625	2738.3447265625	2000.772216796875	3906.868896484375	2038.51806640625	2861.273681640625	2716.870849609375	2094.938720703125	2630.16259765625	2068.502197265625	3266.289794921875	2605.48828125	2703.500244140625	3507.428955078125	383.7	331.9	470.9	347.9	477.3	332.5	403.6	331.9	299.8	397.9	334	404.1	425.7	317.8	509.4
P03874	CBP2	CBP2_YEAST	2	1	3	2	1	1	3	2	2	2	2	2	3	3	3	149787.921875	NaN	166018.375	208678.15625	NaN	NaN	23915.5078125	75263.34375	156906.046875	215770.046875	NaN	39016.171875	243307.3125	188622.296875	158044.734375	9855.8	0	9296.7	29.6	0	0	1573.6	4477.4	10324.1	14197.3	0	2567.2	15404.3	12469.3	14179.8
P03962	URA3	PYRF_YEAST	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	636.0800170898438	1074.177978515625	1205.0882568359375	860.1382446289062	1401.1246337890625	496.53302001953125	621.9606323242188	509.3643798828125	NaN	NaN	706.7742309570312	171.9417724609375	362.7198791503906	356.26678466796875	1113.297119140625	35.3	59.7	66.9	47.8	77.8	27.6	34.6	28.3	NaN	0	39.3	9.6	20.2	19.8	61.8
P03965	CPA2	CARB_YEAST	61	50	64	62	57	59	59	52	54	54	54	57	60	66	65	21278.244140625	18985.203125	35374.37890625	28922.220703125	23676.998046875	20405.26953125	29208.66015625	17489.69921875	22236.259765625	18481.33984375	17419.802734375	21461.7421875	21347.912109375	31700.833984375	34410.58984375	6014.1	5305.5	9553.5	7974	6864.2	5944.1	8409	5076.2	6656.8	5773	5374.2	5826.4	6484.9	9262.7	9994.6
P04037	COX4	COX4_YEAST	11	11	8	10	9	11	10	10	11	11	11	11	11	11	10	12805.7939453125	13373.857421875	5010.484375	15215.4521484375	9640.087890625	24815.953125	6925.26953125	19790.603515625	11129.9462890625	21406.8515625	21066.46875	19051.1171875	27277.98828125	11647.896484375	9719.1171875	7976.3	8308.3	2656.1	8600.5	5785	13769.1	4381.8	10964.9	7924.9	11859.4	12143.8	10755.8	15323	6721.4	5310.7
P04039	COX8	COX8_YEAST	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	8629.064453125	12103.6025390625	15486.056640625	19728.44140625	18634.365234375	16500.568359375	17923.59375	20645.681640625	16230.6025390625	NaN	7033.0458984375	5696.29248046875	18394.7890625	13248.3427734375	14624.8232421875	1725.8	2420.7	3097.2	3945.7	3726.9	3300.1	3584.7	4129.1	3246.1	NaN	1406.6	1139.3	3679	2649.7	2925
P04046	ADE4	PUR1_YEAST	29	25	29	29	26	27	29	26	27	26	29	27	26	29	29	26054.212890625	25166.81640625	32193.25390625	27157.275390625	29583.544921875	23725.810546875	34677.98046875	27896.591796875	27398.490234375	24310.830078125	22405.126953125	24988.720703125	24863.0625	30369.662109375	30378.783203125	6974	6126.1	8555.8	6463.8	7537.6	5593.5	8698.2	6992.5	7245.3	5961.9	5387.7	6337.4	6574.7	7897.4	7820
P04050	RPO21	RPB1_YEAST	24	22	26	25	23	25	26	23	23	23	19	22	25	27	25	2959.457763671875	2731.8330078125	4172.51220703125	3448.401123046875	2447.7451171875	3434.099853515625	2821.7314453125	2565.289794921875	3150.332763671875	3268.87939453125	2580.665283203125	2987.678955078125	3514.79736328125	3806.087646484375	3156.58154296875	646.2	631.7	927.1	819.8	585	824.9	704.8	572.4	723.5	711.2	606.2	587.5	1029.3	890.6	716.8
P04051	RPO31	RPC1_YEAST	21	14	21	21	16	20	21	16	17	19	17	21	19	21	20	3586.25927734375	2946.9384765625	4639.9658203125	4420.16748046875	5130.1162109375	3022.87060546875	2918.17919921875	2431.234375	2808.95166015625	3726.44580078125	3515.195556640625	3702.171875	3658.91748046875	4106.49951171875	4720.6591796875	333.3	215.9	398	383	338.2	266.8	256.2	177	191.5	314.8	234.8	336.6	296.5	385.8	437.6
P04076	ARG4	ARLY_YEAST	19	14	18	16	13	18	16	16	18	18	18	16	17	17	17	11787.044921875	8789.6533203125	8894.9765625	8833.9990234375	8633.8701171875	11651.443359375	11086.828125	10355.2255859375	15315.7197265625	13747.7265625	16745.728515625	16634.908203125	12733.62109375	13541.6435546875	12107.9677734375	2645.1	1579.2	1560.8	1658	1345.6	2263.9	1892.4	1590.1	3246.5	2881.9	3260	3190.9	2707.7	2568.5	2216
P04147	PAB1	PABP_YEAST	55	56	57	57	55	57	54	55	55	55	57	57	56	57	56	31482.599609375	36863.44140625	22869.9765625	28884.6953125	31137.123046875	31696.931640625	26123.478515625	29490.68359375	29212.171875	39047.22265625	35124.94140625	40512.53515625	32793.67578125	24278.9609375	26494.728515625	17039.8	21800.2	14314.1	16777.8	20425.9	18198.2	16030.3	17095.8	17508.6	22791.2	19252.1	22893.1	19637.7	15150.2	17881.1
P04161	ADE8	PUR3_YEAST	8	6	8	8	7	8	8	7	8	7	5	8	7	8	8	5615.42333984375	4116.05322265625	8600.9111328125	10974.505859375	7911.56298828125	7712.7734375	8568.8408203125	7804.3583984375	5245.42529296875	5582.31689453125	4627.4111328125	7151.9990234375	5870.7490234375	8074.4560546875	7866.83837890625	1998.1	1763.5	3327.6	3563.8	2834.9	2719.4	3418.2	2654.8	2099.6	2084.8	1591.2	2600.1	1742.5	2451.8	2906
P04173	LEU2	LEU3_YEAST	8	8	8	8	7	8	8	8	5	7	7	7	6	8	8	9755.751953125	9124.3876953125	16843.50390625	14008.6279296875	24202.35546875	5329.4765625	22590.705078125	13422.9033203125	18911.375	6496.73779296875	3795.970703125	9827.4384765625	6755.6484375	10097.3154296875	10132.7978515625	1727.3	1605.4	2590.6	2235	3665.3	817	4553.2	2122.8	2316.4	1047.3	467.4	1761.4	1485.2	2172.7	1836.2
P04449	RPL24A	RL24A_YEAST	25	23	25	24	24	24	25	24	25	23	23	22	25	25	25	132862.203125	162558.5	150473.859375	133636.28125	160513.625	110117.296875	169769.921875	115366.296875	136776.484375	109891.65625	114038.734375	113853.46875	126963.1484375	146904.90625	159670.296875	252443.3	324051.5	317392.6	223519.3	327235	174871.4	340330.2	238036.5	270606.5	187767.4	167336.3	198954.9	207216.3	260222.1	282649.4
P04456	RPL25	RL25_YEAST	33	33	33	33	33	32	33	33	32	33	32	32	33	33	33	230617.1875	316917.59375	246352.4375	207934.859375	315186.5625	167811.78125	254629.25	200805.65625	238918.171875	207807.28125	190897.953125	197853.75	181734.96875	222158.9375	255721.921875	557371.7	748449.4	549771.1	479715.1	755951	387864.9	619670	490515.1	603768.2	486104.1	443548	468646.4	467285.3	501820.9	583261.7
P04650	RPL39	RL39_YEAST	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	26752.5703125	33033.7890625	30710.646484375	25593.470703125	20501.439453125	22910.61328125	41667.73828125	33442.8984375	29552.3828125	24953.0625	29077.412109375	27434.6953125	31786.4609375	28513.248046875	33344.5703125	105562.9	138397.4	136613.1	110040.9	97707.6	85815.4	176480.3	127487.1	131858.8	86065.7	110816.1	107709.4	135876.6	109539.9	137941
P04710	AAC1	ADT1_YEAST	0	0	1	1	0	1	1	1	0	1	0	0	0	1	1	NaN	NaN	1026.1251220703125	1613.8604736328125	NaN	1227.4012451171875	782.5189819335938	914.4141235351562	NaN	1179.5531005859375	NaN	NaN	NaN	645.738037109375	1369.322021484375	NaN	NaN	48.9	76.9	NaN	58.4	37.3	43.5	NaN	56.2	NaN	NaN	NaN	30.7	65.2
P04801	THS1	SYTC_YEAST	56	46	61	58	52	59	54	56	52	60	57	59	57	60	59	40209.578125	38971.6328125	41233.3984375	42369.546875	39254.32421875	42986.42578125	41143.1484375	38213.3203125	38754.41796875	46623.390625	42408.25	47010.74609375	40797.8125	45809.09765625	44277.8125	12356.7	12155.5	13236.7	12835.8	12508.9	13111.1	13882.9	12008.9	12015.2	14896.3	13821.4	14881.2	13009.1	14593.4	14244
P04802	DPS1	SYDC_YEAST	38	36	39	37	36	38	41	35	38	38	38	38	37	41	39	56600.51953125	55467.703125	59158.63671875	53540.48046875	60212.34375	54209.94921875	67173.0234375	55791.53125	64290.0234375	58979.1171875	58588.9921875	55346.453125	57824.58203125	61338.61328125	61688.2890625	18284.8	19705.9	17557.7	16988.8	22107.6	15883.9	22137.3	18206.5	21059	18772.3	16813.7	16920	18254.9	21089.5	19022
P04806	HXK1	HXKA_YEAST	27	26	26	27	24	28	24	27	27	27	28	28	28	27	27	17248.3125	16408.109375	9994.53515625	17928.701171875	12244.009765625	30830.53515625	10316.8349609375	27882.115234375	19266.435546875	18838.4453125	21495.017578125	16404.986328125	29415.064453125	15339.86328125	12705.87890625	9562.5	10462.8	6418.3	9053.9	8757	16003.8	7037.4	15869.2	12855.4	10786.2	11877.9	9511.7	16568.4	8355.9	7994.3
P04807	HXK2	HXKB_YEAST	43	40	43	43	40	45	40	41	44	46	45	46	45	45	45	142576.578125	137326.296875	76006.8046875	115932.1328125	107207.296875	159700.21875	105750.3984375	139614.34375	161181.46875	174737.484375	188932.625	163807.921875	163312.390625	109029.359375	107637.140625	37986.7	36136.8	21009	32503.4	30510.1	44781.4	27914.2	39731.5	42482.6	50010.6	52859.1	46709.4	49118	33000.6	31162.7
P04819;P04819-2	CDC9	DNLI1_YEAST	6	2	6	4	4	6	5	5	1	5	0	5	5	6	6	1491.0123291015625	1570.8751220703125	3441.114990234375	2768.387451171875	2718.039306640625	2951.7822265625	2313.38720703125	2730.88037109375	NaN	2608.73779296875	NaN	1560.9921875	1689.3658447265625	3337.529541015625	3611.714599609375	178;178	35.2;35.2	423.9;423.9	282.6;282.6	150.5;150.5	423.4;423.4	185.1;185.1	221.9;221.9	0;0	299.9;299.9	NaN	223.5;223.5	256.8;256.8	492.8;492.8	441.9;441.9
P04840	POR1	VDAC1_YEAST	31	29	31	31	29	31	32	30	31	31	31	31	31	31	31	167022.140625	152791.609375	140915.984375	201666.875	133426.328125	288336.0625	152053.828125	268885.09375	169711.609375	166663.484375	200210.140625	154454.640625	282024.40625	181244.453125	151911.96875	56981.9	62574.7	47459.1	73032	48152.3	97872	51523	89855.8	57004.1	60779.3	81040.1	60273	93086.7	61394.3	51929.1
P04911;P04912	HTA1;HTA2	H2A1_YEAST;H2A2_YEAST	8	6	7	7	8	7	6	6	7	8	8	6	8	8	7	170200.3125	179311.5	154497.46875	116506.9140625	246520.203125	166920.859375	122939.390625	159689.09375	187393.28125	173293.796875	119291.6640625	149603.765625	150779.6875	116441.3125	122003.53125	94333.5;94333.5	111656.5;111656.5	85841.9;85841.9	68617.4;68617.4	144919.6;144919.6	98063.3;98063.3	90768.6;90768.6	116891.6;116891.6	105429.3;105429.3	105122.9;105122.9	86244.6;86244.6	88756.3;88756.3	104813.6;104813.6	86504.8;86504.8	70301;70301
P05030	PMA1	PMA1_YEAST	93	84	96	92	91	91	96	89	90	88	82	88	89	98	95	224850.90625	187107.3125	367172.15625	237509.03125	249017.03125	143576.46875	383293.46875	229603.328125	186980.078125	136088.375	117214.7734375	139909.03125	126973.5703125	240760.796875	253611.640625	151150	129905.4	238428.9	158510.1	184376	95219.7	255836.9	160881.1	137919.6	94645.6	77647.8	99165.2	91244.5	172988.8	181168.7
P05150	ARG3	OTC_YEAST	1	0	2	2	1	1	0	0	2	0	0	0	2	2	2	731.9563598632812	NaN	3327.395263671875	1651.0697021484375	1102.0673828125	1530.8790283203125	NaN	NaN	1576.868408203125	NaN	NaN	NaN	688.853515625	4055.4501953125	2717.842529296875	34.1	NaN	366.6	238.3	51.4	71.3	NaN	NaN	166	NaN	NaN	NaN	100.9	499.7	333
P05317	RPP0	RLA0_YEAST	38	37	38	39	37	39	38	33	37	38	38	39	37	39	38	168794.8125	200364.609375	168108.96875	162815.859375	195488.484375	141784.6875	152212.296875	143574.546875	157348.5625	168042.125	151746.5	174828.671875	152168.6875	169704.875	192821.859375	432766.9	531267.5	422900.3	444378.1	521243.1	373546.4	428501.5	367180.6	416577.7	469668.1	425432.7	452409.1	450108.6	438136.6	492802.5
P05318	RPP1A	RLA1_YEAST	9	9	9	10	9	10	9	9	9	10	9	10	10	9	9	39681.89453125	46935.15625	21619.15234375	43403.3515625	19461.1328125	34938.21875	27181.978515625	34785.015625	27780.177734375	48177.203125	31879.916015625	60211.21875	45548.4609375	31786.755859375	42082.984375	57335.2	70452.2	24734.4	40192.1	34133.3	56398.2	32690.9	59615.3	35382.6	77402.3	34598.6	69547.1	69051	54439.9	61020
P05319	RPP2A	RLA2_YEAST	17	18	17	18	17	17	17	17	17	17	18	16	17	18	17	273983.8125	360584.8125	200967.59375	273965.96875	287995.71875	213754.890625	242953.375	254247.0625	239611.046875	308912.0625	267329.65625	356318.90625	287083.5625	209194.890625	263601.34375	210767.6	282690.7	149570	193628.9	240308.7	169930.1	190221.5	214629.4	216808	247738.2	196664.7	239055.1	216883.6	162888.9	190538.7
P05373	HEM2	HEM2_YEAST	8	7	9	9	8	9	6	7	7	8	8	9	8	9	9	8229.9150390625	9491.9931640625	9782.2021484375	7562.1298828125	9464.412109375	10029.5556640625	7974.201171875	11143.97265625	9423.03125	11690.369140625	9446.765625	9799.6240234375	12514.6455078125	11097.0244140625	10150.541015625	1825.1	1690.9	2264.9	1383.1	2196.3	2110.7	1557.4	2388.4	1687.5	2454.9	1550	1982.7	2509.2	2466.6	2249.5
P05453	SUP35	ERF3_YEAST	38	36	38	37	28	35	35	35	36	34	36	36	34	38	37	25732.10546875	16957.140625	14957.7861328125	13716.638671875	12528.875	13541.0615234375	17308.7265625	11682.501953125	21370.384765625	13215.1123046875	13901.53125	13703.1162109375	13092.724609375	14947.6513671875	13969.3193359375	12504.5	8279.8	7521.6	6838.5	5760.8	7582.5	8240	6527	10878.6	6057.7	7359.7	7473	8507.6	8079.2	6407.6
